match_id,competition,period,event_index,team,player,minute,second,x,y,is_goal,statsbomb_xg,body_part,shot_type,technique,play_pattern,under_pressure,is_first_time,assisted,n_defenders_in_cone,n_defenders_within_3m,distance_to_nearest_defender,gk_distance_to_goal,gk_distance_to_shot,distance_x,distance_y,distance_to_goal,shot_angle,log_distance,inverse_distance,angle_distance_interaction,shot_in_box,is_open_play,goal_diff,game_state,is_penalty,xg_pred
7529,FIFA World Cup 2018,1,838,Nigeria,Oghenekaro Etebo,21,40,93.0,41.0,0,0.022628231,Right Foot,Open Play,Half Volley,From Corner,no,no,no,3.0,0.0,5.0990195135927845,1.4142135623730951,26.0,27.0,1.0,27.018512172212592,0.2937680384408109,3.332865440720077,0.03569068885077173,0.010484783654292531,0,1,0,drawing,0,0.04063661112194789
7529,FIFA World Cup 2018,1,1192,Croatia,Ante Rebić,31,17,101.0,23.0,0,0.028548675,Right Foot,Open Play,Normal,Regular Play,no,yes,yes,1.0,0.0,5.385164807134504,2.8284271247461903,22.67156809750927,19.0,17.0,25.495097567963924,0.23530634572403464,3.2769597184427166,0.03774283138361159,0.008881127730156054,0,1,0,drawing,0,0.03176815651732939
7529,FIFA World Cup 2018,1,1199,Croatia,Mario Mandžukić,31,51,113.0,41.0,0,0.3240008,Head,Open Play,Diving Header,From Corner,no,no,yes,1.0,1.0,2.8284271247461903,1.0,6.082762530298219,7.0,1.0,7.0710678118654755,1.0251412722771724,2.0882857922231177,0.12389934309929541,0.1270143302191176,1,1,0,drawing,0,0.23263997180740933
7529,FIFA World Cup 2018,1,1221,Nigeria,Odion Jude Ighalo,33,14,106.0,33.0,0,0.16620727,Left Foot,Open Play,Normal,From Counter,no,no,yes,1.0,1.0,2.0,4.123105625617661,11.661903789690601,14.0,7.0,15.652475842498529,0.45487590416438406,2.812558904620976,0.060051130502043144,0.027315812283210297,1,1,0,drawing,0,0.19681441627906024
7529,FIFA World Cup 2018,1,1499,Croatia,Andrej Kramarić,38,53,107.0,37.0,0,0.11621209,Head,Open Play,Normal,From Throw In,no,no,yes,1.0,0.0,3.1622776601683795,3.1622776601683795,10.198039027185569,13.0,3.0,13.341664064126334,0.5707132601974506,2.6631688719624,0.06972691561653295,0.039794075335024055,1,1,0,drawing,0,0.13857062676187099
7529,FIFA World Cup 2018,1,1572,Croatia,Šime Vrsaljko,41,56,104.0,59.0,0,0.011776743,Right Foot,Open Play,Normal,From Throw In,no,yes,yes,1.0,1.0,1.0,1.0,24.20743687382041,16.0,19.0,24.839484696748443,0.2098430497263823,3.2519037366392567,0.03870046217004617,0.008121023007582976,1,1,0,drawing,0,0.060738186517435476
7529,FIFA World Cup 2018,1,1675,Nigeria,Alex Iwobi,45,3,104.0,31.0,0,0.06691181,Right Foot,Open Play,Half Volley,From Free Kick,no,yes,no,3.0,0.0,3.1622776601683795,1.4142135623730951,18.027756377319946,16.0,9.0,18.35755975068582,0.37943168650703357,2.9630830279683247,0.05165940401989827,0.019601214791218232,1,1,0,drawing,0,0.06699530815098526
7529,FIFA World Cup 2018,1,1707,Nigeria,Victor Moses,45,44,91.0,47.0,0,0.022370031,Right Foot,Open Play,Normal,From Free Kick,no,no,yes,2.0,2.0,1.4142135623730951,1.4142135623730951,28.635642126552707,29.0,7.0,29.832867780352597,0.2594626287459735,3.4285812567206873,0.032432922137629466,0.008415131235742819,0,1,0,drawing,0,0.01749349891745943
7529,FIFA World Cup 2018,2,1833,Nigeria,Victor Moses,48,31,108.0,57.0,0,0.03658591,Left Foot,Open Play,Normal,From Free Kick,no,no,yes,1.0,0.0,3.1622776601683795,2.0,19.72308292331602,12.0,17.0,20.808652046684813,0.2262733620377858,3.0823067739333174,0.0458533612191778,0.010375394203796387,1,1,0,drawing,0,0.05831176361500845
7529,FIFA World Cup 2018,2,1869,Croatia,Ivan Rakitić,49,46,88.0,41.0,0,0.018438444,Right Foot,Open Play,Normal,From Free Kick,no,no,no,1.0,1.0,3.0,1.0,32.0,32.0,1.0,32.01562118716424,0.24847352308631665,3.4969808187705813,0.03028869256559008,0.007525938151450495,0,1,0,drawing,0,0.026471354982023444
7529,FIFA World Cup 2018,2,1891,Nigeria,Alex Iwobi,51,7,112.0,21.0,0,0.011302559,Right Foot,Open Play,Normal,From Free Kick,no,no,yes,1.0,1.0,2.8284271247461903,2.8284271247461903,18.027756377319946,8.0,19.0,20.615528128088304,0.1552204889523512,3.073411951227919,0.046263038037944106,0.007180971384670906,1,1,0,drawing,0,0.04235521849163811
7529,FIFA World Cup 2018,2,2171,Nigeria,Odion Jude Ighalo,58,49,108.0,34.0,0,0.13110706,Head,Open Play,Normal,Regular Play,no,no,yes,1.0,1.0,2.8284271247461903,2.8284271247461903,10.770329614269007,12.0,6.0,13.416407864998739,0.5295895987910658,2.6683669929878664,0.06936540706703205,0.036735198098608465,1,1,0,drawing,0,0.05602890032238106
7529,FIFA World Cup 2018,2,2246,Croatia,Mario Mandžukić,62,43,112.0,44.0,0,0.10399987,Head,Open Play,Normal,From Corner,no,no,yes,2.0,1.0,1.0,2.0,8.246211251235321,8.0,4.0,8.94427190999916,0.785398163408497,2.2969966979615934,0.10056040392403998,0.07897995655355762,1,1,0,drawing,0,0.059539322263501816
7529,FIFA World Cup 2018,2,2551,Croatia,Dejan Lovren,73,27,108.0,46.0,0,0.07854937,Head,Open Play,Normal,From Corner,no,no,yes,4.0,1.0,1.4142135623730951,1.4142135623730951,12.083045973594572,12.0,6.0,13.416407864998739,0.5295895987910658,2.6683669929878664,0.06936540706703205,0.036735198098608465,1,1,1,winning,0,0.056982594952338615
7529,FIFA World Cup 2018,2,2742,Nigeria,Kelechi Promise Iheanacho,76,26,108.0,52.0,0,0.052039362,Left Foot,Open Play,Normal,Regular Play,no,no,yes,2.0,3.0,1.0,2.8284271247461903,14.142135623730951,12.0,12.0,16.97056274847714,0.3392926144638672,2.8887350163027468,0.05564656009922349,0.018880466861986252,1,1,-1,losing,0,0.029403319082316536
7529,FIFA World Cup 2018,2,2859,Nigeria,Leon Aderemi Balogun,81,40,106.0,40.0,0,0.11239032,Head,Open Play,Normal,From Throw In,no,no,yes,1.0,1.0,2.23606797749979,2.0,12.0,14.0,0.0,14.0,0.5565993180178036,2.70805020110221,0.06666666666666667,0.03710662120118691,1,1,-1,losing,0,0.08692835348539381
7529,FIFA World Cup 2018,2,3044,Nigeria,Oghenekaro Etebo,86,14,86.0,29.0,0,0.0064550717,Right Foot,Open Play,Normal,From Throw In,no,no,yes,2.0,0.0,4.123105625617661,2.0,33.83784863137726,34.0,11.0,35.73513677041127,0.21244687869101922,3.6037337022288125,0.027221894020698495,0.005783206416755114,0,1,-1,losing,0,0.0039603960396039604
7529,FIFA World Cup 2018,2,3058,Nigeria,Victor Moses,86,54,108.0,49.0,0,0.103822425,Right Foot,Open Play,Normal,Regular Play,no,no,yes,1.0,1.0,2.0,3.605551275463989,11.40175425099138,12.0,9.0,15.0,0.4305857308304426,2.772588722239781,0.0625,0.026911608176902663,1,1,-1,losing,0,0.0632451798363102
7529,FIFA World Cup 2018,2,3236,Croatia,Mateo Kovačić,91,44,111.0,52.0,0,0.14311777,Right Foot,Open Play,Normal,From Throw In,no,no,yes,1.0,1.0,2.0,5.830951894845301,9.219544457292887,9.0,12.0,15.0,0.3317645258155648,2.772588722239781,0.0625,0.0207352828634728,1,1,1,winning,0,0.27662341593132755
7530,FIFA World Cup 2018,1,91,France,Kylian Mbappé Lottin,1,31,114.0,56.0,0,0.011586021,Left Foot,Open Play,Normal,From Throw In,yes,no,yes,1.0,2.0,1.0,5.0990195135927845,12.083045973594572,6.0,16.0,17.08800749063506,0.1721908145434644,2.89524914909738,0.05528524910871156,0.009519612076267383,1,1,0,drawing,0,0.022044156062847653
7530,FIFA World Cup 2018,1,163,France,Paul Pogba,4,11,94.0,28.0,0,0.050655685,Right Foot,Free Kick,Normal,From Free Kick,no,no,no,1.0,0.0,11.0,3.0,30.01666203960727,26.0,12.0,28.635642126552707,0.25315605094702187,3.3889777628489144,0.03374315277967364,0.008542283304204201,0,0,0,drawing,0,0.026471354982023444
7530,FIFA World Cup 2018,1,210,France,Antoine Griezmann,5,37,95.0,43.0,0,0.054453943,Right Foot,Open Play,Half Volley,Regular Play,yes,yes,yes,1.0,2.0,2.23606797749979,3.0,25.0,25.0,3.0,25.179356624028344,0.31298739021475797,3.264971185085371,0.03819803574096105,0.011955503517893446,0,1,0,drawing,0,0.0369479360051477
7530,FIFA World Cup 2018,1,280,France,Antoine Griezmann,7,47,109.0,31.0,0,0.33887884,Head,Open Play,Normal,From Free Kick,no,no,yes,1.0,0.0,3.1622776601683795,3.0,16.278820596099706,11.0,9.0,14.212670403551895,0.44191190216928555,2.722128659799102,0.06573467862463629,0.029048936869499702,1,1,0,drawing,0,0.06672790150762112
7530,FIFA World Cup 2018,1,455,Australia,Mathew Leckie,11,50,110.0,34.0,0,0.06711661,Head,Open Play,Normal,From Free Kick,yes,no,yes,1.0,3.0,1.0,2.23606797749979,9.848857801796104,10.0,6.0,11.661903789690601,0.588002603557968,2.538597783742933,0.07897706510881926,0.04643871990535288,1,1,0,drawing,0,0.030627833425786795
7530,FIFA World Cup 2018,1,623,Australia,Mathew Leckie,16,43,105.0,32.0,0,0.072877616,Head,Open Play,Normal,From Free Kick,no,no,yes,1.0,1.0,2.23606797749979,2.23606797749979,15.231546211727817,15.0,8.0,17.0,0.41413855048384074,2.8903717578961645,0.05555555555555555,0.023007697249102264,1,1,0,drawing,0,0.08563512742860817
7530,FIFA World Cup 2018,1,1295,France,Lucas Hernández Pi,32,34,109.0,26.0,0,0.064092785,Left Foot,Open Play,Normal,Regular Play,no,no,yes,2.0,0.0,5.0,1.0,17.029386365926403,11.0,14.0,17.804493814764857,0.28443186423481126,2.9340958739723977,0.05317877789482549,0.015125738934354186,1,1,0,drawing,0,0.07670560496358543
7530,FIFA World Cup 2018,1,1846,Australia,Aziz Eraltay Behich,44,52,101.0,21.0,0,0.012084869,Right Foot,Open Play,Normal,From Keeper,no,yes,no,1.0,0.0,4.0,3.1622776601683795,24.08318915758459,19.0,19.0,26.870057685088806,0.21206045091605247,3.3275529112832043,0.03588080122758503,0.00760889888755093,0,1,0,drawing,0,0.04841985380111913
7530,FIFA World Cup 2018,2,2218,France,Antoine Griezmann,58,24,104.0,37.0,0,0.09026888,Left Foot,Open Play,Normal,Regular Play,no,yes,yes,3.0,0.0,5.0990195135927845,1.4142135623730951,15.132745950421556,16.0,3.0,16.278820596099706,0.474829251600293,2.8494815085060727,0.057874320439771615,0.027480420261292295,1,1,1,winning,0,0.14052728820374144
7530,FIFA World Cup 2018,2,2224,France,Antoine Griezmann,58,26,104.0,43.0,0,0.06915687,Right Foot,Open Play,Normal,Regular Play,yes,no,no,3.0,1.0,2.23606797749979,2.0,14.317821063276353,16.0,3.0,16.278820596099706,0.474829251600293,2.8494815085060727,0.057874320439771615,0.027480420261292295,1,1,1,winning,0,0.09519856514251476
7530,FIFA World Cup 2018,2,2509,France,Samuel Yves Umtiti,68,26,86.0,30.0,0,0.007040045,Left Foot,Open Play,Normal,Regular Play,no,no,no,2.0,0.0,5.0,1.4142135623730951,34.20526275297414,34.0,10.0,35.4400902933387,0.2159348446930377,3.595669550251989,0.02744230302258064,0.005925749441200229,0,1,0,drawing,0,0.008794466403162055
7530,FIFA World Cup 2018,2,2585,France,Benjamin Pavard,71,56,95.0,42.0,0,0.030792372,Right Foot,Open Play,Normal,From Corner,no,yes,no,5.0,0.0,6.0,1.0,24.08318915758459,25.0,2.0,25.079872407968907,0.3153749664378544,3.2611638447140043,0.038343745872561945,0.012092657567660843,0,1,0,drawing,0,0.037119776265450995
7530,FIFA World Cup 2018,2,3065,France,Lucas Hernández Pi,83,31,100.0,31.0,0,0.05179903,Right Foot,Open Play,Normal,From Corner,no,yes,no,5.0,1.0,2.23606797749979,8.246211251235321,13.892443989449804,20.0,9.0,21.93171219946131,0.33139655747022945,3.132520764795627,0.043607733748877726,0.014451452843456421,0,1,0,drawing,0,0.06766577806805871
7530,FIFA World Cup 2018,2,3173,France,Nabil Fekir,87,30,100.0,63.0,0,0.009332593,Left Foot,Free Kick,Normal,From Free Kick,no,no,no,3.0,0.0,11.313708498984761,1.4142135623730951,30.610455730027933,20.0,23.0,30.479501308256342,0.1734847737865886,3.4493365818816764,0.031766703995965886,0.005511039456685662,0,0,0,drawing,0,0.047964410553919416
