player,shots,xg_total,goals,goals_minus_xg,xg_per_shot,conversion
Tajon Buchanan,5,0.5382481873547476,0,-0.5382481873547476,0.10764963747094951,0.0
Mahmoud Ibrahim Hassan,8,0.5382043500167828,0,-0.5382043500167828,0.06727554375209785,0.0
Ondřej Lingr,5,0.5373780356462412,0,-0.5373780356462412,0.10747560712924824,0.0
Yerry Fernando Mina González,3,0.5370112785008068,3,2.462988721499193,0.17900375950026892,1.0
Rodrigo Javier De Paul,7,0.5365394444495932,0,-0.5365394444495932,0.07664849206422761,0.0
Stefan de Vrij,5,0.5350822237969445,1,0.4649177762030555,0.1070164447593889,0.2
Sergio Leonel Agüero del Castillo,6,0.5334044065332799,2,1.46659559346672,0.08890073442221332,0.3333333333333333
Hakan Çalhanoğlu,11,0.5301618726904457,1,0.4698381273095543,0.048196533880949605,0.09090909090909091
Mitchell Thomas Duke,7,0.5283104123854121,1,0.4716895876145879,0.07547291605505888,0.14285714285714285
Timothy Weah,5,0.525576554306102,1,0.47442344569389805,0.10511531086122039,0.2
Ben Davies,6,0.5240433869297666,0,-0.5240433869297666,0.08734056448829443,0.0
Arkadiusz Milik,2,0.5173692931032527,0,-0.5173692931032527,0.2586846465516264,0.0
Leroy Sané,11,0.5167271190475848,0,-0.5167271190475848,0.04697519264068953,0.0
Idrissa Gana Gueye,6,0.5132394314063053,0,-0.5132394314063053,0.08553990523438422,0.0
Dennis Man,6,0.5082306980100417,0,-0.5082306980100417,0.08470511633500695,0.0
Mile Jedinak,4,0.5066723167981882,0,-0.5066723167981882,0.12666807919954706,0.0
André Miguel Valente Silva,5,0.5021702524195172,0,-0.5021702524195172,0.10043405048390344,0.0
Marouane Fellaini-Bakkioui,5,0.5021183318534725,1,0.49788166814652746,0.10042366637069451,0.2
Grant Campbell Hanley,3,0.5013859287656699,0,-0.5013859287656699,0.16712864292188997,0.0
Nico Elvedi,4,0.5000267211839045,0,-0.5000267211839045,0.1250066802959761,0.0
João Maria Lobo Alves Palhinha Gonçalves,11,0.49850920404002436,0,-0.49850920404002436,0.04531901854909312,0.0
Peter Pekarík,4,0.49220121498815295,0,-0.49220121498815295,0.12305030374703824,0.0
Odion Jude Ighalo,5,0.49011749636874014,0,-0.49011749636874014,0.09802349927374802,0.0
Edgar Yoel Bárcenas Herrera,6,0.48911198868023026,0,-0.48911198868023026,0.08151866478003837,0.0
André Ayew Pelé,1,0.4873239977423558,1,0.5126760022576442,0.4873239977423558,1.0
Gianluca Scamacca,6,0.48695544325111517,0,-0.48695544325111517,0.08115924054185253,0.0
Birkir Bjarnason,7,0.48349773718979766,0,-0.48349773718979766,0.06907110531282824,0.0
Arda Güler,9,0.4804190002769673,1,0.5195809997230327,0.053379888919663034,0.1111111111111111
Nicolás Hernán Otamendi,7,0.47940322218893505,0,-0.47940322218893505,0.0684861745984193,0.0
Diego Roberto Godín Leal,4,0.47890983599697684,0,-0.47890983599697684,0.11972745899924421,0.0
Tijjani Reijnders,10,0.47822259270553,0,-0.47822259270553,0.047822259270553,0.0
Jean-Charles Castelletto,1,0.4763423050379572,1,0.5236576949620428,0.4763423050379572,1.0
Domagoj Vida,3,0.47450060470340744,1,0.5254993952965925,0.15816686823446915,0.3333333333333333
Josip Šutalo,1,0.47329656067488646,0,-0.47329656067488646,0.47329656067488646,0.0
Frederico Rodrigues Santos,3,0.4730782499246177,0,-0.4730782499246177,0.15769274997487256,0.0
Tomáš Holeš,7,0.4724575227522729,1,0.5275424772477271,0.06749393182175327,0.14285714285714285
Adam Hložek,5,0.47237589992096735,0,-0.47237589992096735,0.09447517998419347,0.0
Daichi Kamada,6,0.4702776854298759,0,-0.4702776854298759,0.07837961423831265,0.0
Younès Belhanda,6,0.46730741217279953,0,-0.46730741217279953,0.07788456869546659,0.0
Danilo Luís Hélio Pereira,2,0.46091936290835356,0,-0.46091936290835356,0.23045968145417678,0.0
Ernesto Alexis Vega Rojas,9,0.457123182321635,0,-0.457123182321635,0.05079146470240389,0.0
Aymeric Laporte,8,0.4544585448486064,1,0.5455414551513935,0.0568073181060758,0.125
Ludwig Augustinsson,4,0.45127979264763707,1,0.5487202073523629,0.11281994816190927,0.25
Nicolò Barella,6,0.4489073894005278,2,1.5510926105994722,0.0748178982334213,0.3333333333333333
Nicolai Jørgensen,4,0.4486965120943089,0,-0.4486965120943089,0.11217412802357722,0.0
Matías Vecino Falero,5,0.4455755585528758,0,-0.4455755585528758,0.08911511171057515,0.0
Haji Wright,7,0.44542674916134484,1,0.5545732508386552,0.06363239273733498,0.14285714285714285
Yeltsin Ignacio Tejeda Valverde,2,0.44271396584430317,1,0.5572860341556969,0.22135698292215159,0.5
Miguel Arturo Layún Prado,9,0.4424061860605585,0,-0.4424061860605585,0.04915624289561761,0.0
Georgiy Sudakov,9,0.4422070490400435,0,-0.4422070490400435,0.04913411656000483,0.0
Gleison Bremer Silva Nascimento,1,0.4405866933101278,0,-0.4405866933101278,0.4405866933101278,0.0
Almoez Ali Zainalabiddin Abdulla,3,0.44025806928978123,0,-0.44025806928978123,0.14675268976326042,0.0
Barış Alper Yılmaz,4,0.4396001961649987,0,-0.4396001961649987,0.10990004904124967,0.0
Ao Tanaka,1,0.4395558122601245,1,0.5604441877398755,0.4395558122601245,1.0
Steven Berghuis,6,0.4339427068761941,0,-0.4339427068761941,0.07232378447936567,0.0
Giancarlo González Castro,2,0.43166127377930175,0,-0.43166127377930175,0.21583063688965087,0.0
Josip Drmic,4,0.4313844338025243,1,0.5686155661974757,0.10784610845063107,0.25
Jeremy Doku,8,0.4303766038894655,0,-0.4303766038894655,0.05379707548618319,0.0
Weston McKennie,5,0.4292401060662494,0,-0.4292401060662494,0.08584802121324989,0.0
Viktor Tsygankov,3,0.4268244747482165,0,-0.4268244747482165,0.14227482491607216,0.0
Sadio Mané,3,0.4249388633364232,1,0.5750611366635767,0.14164628777880775,0.3333333333333333
Ramin Rezaeian,3,0.4241635002290445,1,0.5758364997709555,0.1413878334096815,0.3333333333333333
Sasa Kalajdzic,6,0.42028550794054675,1,0.5797144920594532,0.0700475846567578,0.16666666666666666
Jean-Eric Maxim Choupo-Moting,3,0.41972395911309446,1,0.5802760408869055,0.1399079863710315,0.3333333333333333
Rifat Zhemaletdinov,2,0.41756769228497403,0,-0.41756769228497403,0.20878384614248702,0.0
Kaan Ayhan,6,0.41412965002485413,0,-0.41412965002485413,0.06902160833747568,0.0
Ritsu Doan,4,0.4134140122335308,2,1.5865859877664692,0.1033535030583827,0.5
Cengiz Ünder,9,0.41134486049829494,0,-0.41134486049829494,0.04570498449981055,0.0
José Luis Sanmartín Mato,3,0.41030277311774693,0,-0.41030277311774693,0.136767591039249,0.0
Boban Nikolov,4,0.4061868203655899,0,-0.4061868203655899,0.10154670509139747,0.0
Mohammed Kanoo,7,0.4061713738665935,0,-0.4061713738665935,0.058024481980941935,0.0
Kevin Csoboth,2,0.40566131477697054,1,0.5943386852230295,0.20283065738848527,0.5
Orbelín Pineda Alvarado,4,0.40508851149069275,0,-0.40508851149069275,0.10127212787267319,0.0
Nahuel Molina Lucero,2,0.4047446061095966,1,0.5952553938904034,0.2023723030547983,0.5
Dávid Hancko,7,0.40338261396382635,0,-0.40338261396382635,0.05762608770911805,0.0
Gonzalo Gerardo Higuaín,3,0.4029097855043573,0,-0.4029097855043573,0.13430326183478578,0.0
Youri Tielemans,10,0.4010303246736297,1,0.5989696753263702,0.04010303246736297,0.1
Gonçalo Manuel Ganchinho Guedes,6,0.39730007729226224,0,-0.39730007729226224,0.06621667954871037,0.0
Vincent Paté Aboubakar,6,0.39503220888717017,2,1.6049677911128297,0.06583870148119503,0.3333333333333333
Andrés Iniesta Luján,5,0.3903343985517183,0,-0.3903343985517183,0.07806687971034366,0.0
Tom Rogić,5,0.38722395110279795,0,-0.38722395110279795,0.07744479022055958,0.0
Jackson Irvine,3,0.38441667283407255,0,-0.38441667283407255,0.12813889094469086,0.0
Joshua Sargent,4,0.38438928047610577,0,-0.38438928047610577,0.09609732011902644,0.0
Goran Pandev,2,0.38235174083351026,1,0.6176482591664898,0.19117587041675513,0.5
Karol Linetty,3,0.3811368963284334,1,0.6188631036715666,0.1270456321094778,0.3333333333333333
Sergei Ignashevich,3,0.37864024740743196,0,-0.37864024740743196,0.12621341580247733,0.0
Matheus Luiz Nunes,2,0.3767085581892421,0,-0.3767085581892421,0.18835427909462105,0.0
Carlos Uriel Antuna Romero,2,0.37654494622215545,0,-0.37654494622215545,0.18827247311107773,0.0
Blaise Matuidi,5,0.37229872240198647,0,-0.37229872240198647,0.0744597444803973,0.0
Abdelkarim Hassan Al Haj Fadlalla,6,0.37227205767386395,0,-0.37227205767386395,0.06204534294564399,0.0
Ismaeel Mohammad Mohammad,2,0.3722678542031878,0,-0.3722678542031878,0.1861339271015939,0.0
Michael Steveen Estrada Martínez,3,0.37211472834735265,0,-0.37211472834735265,0.12403824278245089,0.0
Yasir Gharsan Al Shahrani,5,0.36746160300612224,0,-0.36746160300612224,0.07349232060122445,0.0
Pedro Guilherme Abreu dos Santos,4,0.36685651610405634,0,-0.36685651610405634,0.09171412902601409,0.0
Johan Bakayoko,3,0.3664393593849053,0,-0.3664393593849053,0.12214645312830176,0.0
Sofiane Boufal,7,0.36473375627210963,0,-0.36473375627210963,0.05210482232458709,0.0
Krzysztof Piątek,3,0.35979657460211606,1,0.6402034253978839,0.11993219153403868,0.3333333333333333
Konrad Laimer,4,0.35590003614920396,0,-0.35590003614920396,0.08897500903730099,0.0
Luke Shaw,6,0.35562504347007806,1,0.6443749565299219,0.05927084057834634,0.16666666666666666
Juan Fernando Quintero Paniagua,8,0.3554794474044942,1,0.6445205525955058,0.04443493092556178,0.125
Axel Witsel,9,0.35501922780781364,0,-0.35501922780781364,0.03944658086753485,0.0
Steven Bergwijn,3,0.3532233470402397,0,-0.3532233470402397,0.1177411156800799,0.0
Mohammed Al Burayk,5,0.3526017885238947,0,-0.3526017885238947,0.07052035770477894,0.0
José María Giménez de Vargas,7,0.34921136888400295,1,0.650788631115997,0.04988733841200042,0.14285714285714285
Kalidou Koulibaly,1,0.3481643224440411,1,0.6518356775559588,0.3481643224440411,1.0
Joachim Andersen,8,0.3470512871360951,0,-0.3470512871360951,0.04338141089201189,0.0
Héctor Alfredo Moreno Herrera,3,0.3466374257083651,0,-0.3466374257083651,0.11554580856945502,0.0
Ezgjan Alioski,2,0.3460298095276881,1,0.6539701904723119,0.17301490476384404,0.5
Toby Alderweireld,7,0.3454763748211996,0,-0.3454763748211996,0.04935376783159994,0.0
Scott McKenna,3,0.34438788065638687,0,-0.34438788065638687,0.11479596021879562,0.0
Juan Pablo Vargas Campos,1,0.34289756942847277,0,-0.34289756942847277,0.34289756942847277,0.0
Lucas Hernández Pi,5,0.34156493704970264,0,-0.34156493704970264,0.06831298740994053,0.0
Luka Jović,3,0.3408760938847946,1,0.6591239061152054,0.11362536462826488,0.3333333333333333
Václav Černý,2,0.3398197010347161,0,-0.3398197010347161,0.16990985051735805,0.0
Édison Michael Flores Peralta,5,0.33808682459508876,0,-0.33808682459508876,0.06761736491901775,0.0
Ferjani Sassi,5,0.33774547195372645,0,-0.33774547195372645,0.06754909439074529,0.0
Taras Stepanenko,3,0.33712859371194387,0,-0.33712859371194387,0.11237619790398129,0.0
Abderrazak Hamdallah,2,0.33653124736006024,0,-0.33653124736006024,0.16826562368003012,0.0
Mykola Shaparenko,4,0.33465112885977444,1,0.6653488711402256,0.08366278221494361,0.25
Aron Einar Gunnarsson,2,0.33457469605642276,0,-0.33457469605642276,0.16728734802821138,0.0
Achraf Dari,1,0.33328282704350254,1,0.6667171729564975,0.33328282704350254,1.0
Milan Škriniar,4,0.33311117746736807,1,0.6668888225326319,0.08327779436684202,0.25
Gylfi Þór Sigurðsson,8,0.33289883794895025,0,-0.33289883794895025,0.04161235474361878,0.0
Patrick van Aanholt,4,0.33162483857845737,0,-0.33162483857845737,0.08290620964461434,0.0
Alistair Johnston,2,0.33152786184676736,0,-0.33152786184676736,0.16576393092338368,0.0
Ricardo Jorge Luz Horta,3,0.3313149984132882,1,0.6686850015867118,0.1104383328044294,0.3333333333333333
Jefferson Agustín Farfán Guadalupe,4,0.3308554124595734,0,-0.3308554124595734,0.08271385311489335,0.0
Jakub Kamiński,4,0.3304983790914532,0,-0.3304983790914532,0.0826245947728633,0.0
Celso Borges Mora,5,0.3301783138015593,0,-0.3301783138015593,0.06603566276031186,0.0
Alexander Hartmann Bah,4,0.3296946616594706,0,-0.3296946616594706,0.08242366541486765,0.0
Osman Bukari,3,0.3294021829118534,1,0.6705978170881466,0.10980072763728448,0.3333333333333333
Leon Aderemi Balogun,3,0.32832943990232394,0,-0.32832943990232394,0.10944314663410798,0.0
Frenkie de Jong,2,0.3278880866622385,1,0.6721119133377615,0.16394404333111925,0.5
Ondrej Duda,4,0.3272799907992951,1,0.6727200092007048,0.08181999769982377,0.25
Keysher Fuller Spence,3,0.3262857145677856,1,0.6737142854322145,0.10876190485592853,0.3333333333333333
Aziz Eraltay Behich,4,0.3253842935032446,0,-0.3253842935032446,0.08134607337581115,0.0
Benjamin Pavard,5,0.3242801417188779,1,0.6757198582811221,0.06485602834377559,0.2
Saman Ghoddos,3,0.3203150513541044,0,-0.3203150513541044,0.10677168378470146,0.0
Mário Figueira Fernandes,3,0.31926861976087706,1,0.6807313802391229,0.10642287325362569,0.3333333333333333
Michael Amir Murillo Bermudez,2,0.3190916653055634,0,-0.3190916653055634,0.1595458326527817,0.0
Marco Reus,6,0.3175559312250478,1,0.6824440687749522,0.05292598853750797,0.16666666666666666
Luis Gerardo Chávez Magallón,10,0.31573800687656306,1,0.6842619931234369,0.031573800687656306,0.1
Craig Goodwin,2,0.3153150074643291,1,0.6846849925356708,0.15765750373216456,0.5
Robert Andrich,7,0.31386499151955,0,-0.31386499151955,0.04483785593136429,0.0
Carlos Andrés Sánchez Arcosa,2,0.31219988303111784,0,-0.31219988303111784,0.15609994151555892,0.0
Sergio Ramos García,4,0.3110662301510674,0,-0.3110662301510674,0.07776655753776684,0.0
Marwan Mohsen,6,0.3107732131280302,0,-0.3107732131280302,0.051795535521338365,0.0
Hiroki Sakai,3,0.31058205965637875,0,-0.31058205965637875,0.10352735321879292,0.0
Jules Koundé,5,0.30506543467925756,0,-0.30506543467925756,0.061013086935851515,0.0
Kieran Trippier,6,0.3046813578798795,1,0.6953186421201205,0.05078022631331325,0.16666666666666666
Josip Stanišić,2,0.3046604014457054,0,-0.3046604014457054,0.1523302007228527,0.0
Eljif Elmas,6,0.30348700707758813,0,-0.30348700707758813,0.05058116784626469,0.0
Aleksandar Trajkovski,6,0.30261579693297735,0,-0.30261579693297735,0.050435966155496226,0.0
Mame Biram Diouf,2,0.30260515821744793,0,-0.30260515821744793,0.15130257910872397,0.0
Ricardo Iván Rodríguez Araya,11,0.3023988599611795,0,-0.3023988599611795,0.027490805451016318,0.0
Sultan Abdullah Salim Al Ghannam,2,0.301679565250991,0,-0.301679565250991,0.1508397826254955,0.0
Mykhailo Mudryk,6,0.3000112257165082,0,-0.3000112257165082,0.05000187095275136,0.0
Saba Lobzhanidze,1,0.29982315014414074,0,-0.29982315014414074,0.29982315014414074,0.0
Fernando Luiz Rosa,3,0.2997653264035809,0,-0.2997653264035809,0.0999217754678603,0.0
Kingsley Coman,5,0.29931786400864835,0,-0.29931786400864835,0.05986357280172967,0.0
Aleksandr Erokhin,3,0.2989056538848839,0,-0.2989056538848839,0.09963521796162796,0.0
Luka Sučić,3,0.29823274829438146,0,-0.29823274829438146,0.09941091609812715,0.0
Bryan Cristante,4,0.2978951593321046,0,-0.2978951593321046,0.07447378983302615,0.0
Nemanja Matić,3,0.29694633452387104,0,-0.29694633452387104,0.09898211150795701,0.0
Julian Brandt,4,0.2960406470578183,0,-0.2960406470578183,0.07401016176445457,0.0
Walid Cheddira,2,0.29507191331506183,0,-0.29507191331506183,0.14753595665753091,0.0
José Miguel da Rocha Fonte,4,0.2950188426447366,0,-0.2950188426447366,0.07375471066118415,0.0
Ladislav Krejčí,5,0.29471980297781464,0,-0.29471980297781464,0.05894396059556293,0.0
Lisandro Martínez,1,0.29405909852166345,0,-0.29405909852166345,0.29405909852166345,0.0
Mikel Merino Zazón,3,0.2934720478049746,1,0.7065279521950254,0.09782401593499153,0.3333333333333333
Daler Kuzyaev,3,0.2919932307574061,0,-0.2919932307574061,0.09733107691913535,0.0
Armando Broja,2,0.28989519913411094,0,-0.28989519913411094,0.14494759956705547,0.0
Mattia Zaccagni,2,0.2894485206507813,1,0.7105514793492187,0.14472426032539065,0.5
Trent Sainsbury,3,0.2879029030189981,0,-0.2879029030189981,0.09596763433966604,0.0
Alireza Jahanbakhsh,5,0.2853456534693969,0,-0.2853456534693969,0.05706913069387938,0.0
Stefan Lainer,3,0.2849021896772952,1,0.7150978103227048,0.0949673965590984,0.3333333333333333
Cyle Larin,3,0.28442841597327306,0,-0.28442841597327306,0.09480947199109102,0.0
Silvan Widmer,4,0.2832818665305648,0,-0.2832818665305648,0.0708204666326412,0.0
Denis Alibec,1,0.28279228823563535,0,-0.28279228823563535,0.28279228823563535,0.0
Andreas Skov Olsen,5,0.2821023292313132,0,-0.2821023292313132,0.05642046584626263,0.0
Riccardo Calafiori,3,0.27949032663924445,0,-0.27949032663924445,0.09316344221308148,0.0
Samet Akaydin,2,0.27826994461954907,1,0.7217300553804509,0.13913497230977454,0.5
Nélson Cabral Semedo,2,0.27757335298335245,0,-0.27757335298335245,0.13878667649167623,0.0
Leandro Trossard,5,0.2760934586370086,0,-0.2760934586370086,0.05521869172740172,0.0
Sergino Dest,6,0.2759390259679923,0,-0.2759390259679923,0.04598983766133205,0.0
Enzo Fernandez,8,0.27589758363316474,1,0.7241024163668353,0.03448719795414559,0.125
Kendall Jamaal Waston Manley,2,0.2757447871929448,1,0.7242552128070552,0.1378723935964724,0.5
Nicolas Alexis Julio N'Koulou Ndoubena,3,0.27488570569767146,0,-0.27488570569767146,0.09162856856589048,0.0
Corentin Tolisso,3,0.2746820629982177,0,-0.2746820629982177,0.09156068766607256,0.0
Stefan Posch,7,0.27424082484072565,0,-0.27424082484072565,0.03917726069153223,0.0
Cheikh Ahmadou Bamba Mbacke Dieng,4,0.2741274828164444,1,0.7258725171835556,0.0685318707041111,0.25
Magomed Ozdoev,4,0.2737042291862511,0,-0.2737042291862511,0.06842605729656277,0.0
Thomas Teye Partey,2,0.27343714797503127,0,-0.27343714797503127,0.13671857398751563,0.0
Maximilian Mittelstädt,5,0.2730719868153073,0,-0.2730719868153073,0.054614397363061465,0.0
Gabriel Iván Mercado,1,0.27194842134696917,1,0.7280515786530308,0.27194842134696917,1.0
Andrés Mateus Uribe Villa,2,0.2719110760841888,0,-0.2719110760841888,0.1359555380420944,0.0
Mehmet Zeki Çelik,2,0.2719034810133715,0,-0.2719034810133715,0.13595174050668574,0.0
Visar Musliu,1,0.2703948049540374,0,-0.2703948049540374,0.2703948049540374,0.0
Klaus Gjasula,2,0.26984068854793825,1,0.7301593114520617,0.13492034427396912,0.5
Kamil Glik,5,0.2685122933999176,0,-0.2685122933999176,0.05370245867998352,0.0
Yunus Dimoara Musah,4,0.26650514624968064,0,-0.26650514624968064,0.06662628656242016,0.0
Mohamed Dräger,4,0.26640468372287573,0,-0.26640468372287573,0.06660117093071893,0.0
Jin-Su Kim,3,0.2659565641214034,0,-0.2659565641214034,0.0886521880404678,0.0
Adam Gnezda Čerin,4,0.26475395972486754,0,-0.26475395972486754,0.06618848993121688,0.0
Jordi Alba Ramos,6,0.26471180886098755,0,-0.26471180886098755,0.04411863481016459,0.0
Ui-Jo Hwang,1,0.26395373267340905,0,-0.26395373267340905,0.26395373267340905,0.0
Dominik Szoboszlai,6,0.2636848704225584,0,-0.2636848704225584,0.04394747840375973,0.0
Davy Klaassen,2,0.2631204775319574,1,0.7368795224680427,0.1315602387659787,0.5
Pervis Josué Estupiñán Tenorio,2,0.26249381106880976,0,-0.26249381106880976,0.13124690553440488,0.0
Juan Guillermo Cuadrado Bello,6,0.26172824612099693,1,0.7382717538790031,0.04362137435349949,0.16666666666666666
Jesper Lindstrøm,3,0.261172876536085,0,-0.261172876536085,0.08705762551202834,0.0
Mateo Retegui,4,0.2605061379770425,0,-0.2605061379770425,0.06512653449426062,0.0
Attila Fiola,2,0.2603785199948223,1,0.7396214800051777,0.13018925999741116,0.5
Youssouf Fofana,5,0.25985244921987827,0,-0.25985244921987827,0.051970489843975655,0.0
Ayoze Pérez Gutiérrez,3,0.2583812308933234,0,-0.2583812308933234,0.08612707696444112,0.0
Yusuf Yazıcı,4,0.25656674300674653,0,-0.25656674300674653,0.06414168575168663,0.0
Xaver Schlager,5,0.2555990873304942,0,-0.2555990873304942,0.05111981746609884,0.0
Oleksandr Karavaev,5,0.2546144286303592,0,-0.2546144286303592,0.05092288572607184,0.0
Pione Sisto Ifolo Emirmija,5,0.2540716268484954,0,-0.2540716268484954,0.05081432536969908,0.0
Ko Itakura,3,0.25363996547678147,0,-0.25363996547678147,0.08454665515892716,0.0
Daniel Carvajal Ramos,4,0.25170031680281957,1,0.7482996831971804,0.06292507920070489,0.25
Hattan Babhir,6,0.250111052192295,0,-0.250111052192295,0.0416851753653825,0.0
Cheikh N''Doye,1,0.24856360302616792,0,-0.24856360302616792,0.24856360302616792,0.0
Ruben Loftus-Cheek,3,0.24718360670524508,0,-0.24718360670524508,0.08239453556841503,0.0
Daizen Maeda,2,0.24666138653538844,1,0.7533386134646116,0.12333069326769422,0.5
Sverrir Ingi Ingason,3,0.24543208310355352,0,-0.24543208310355352,0.08181069436785117,0.0
Rúben Santos Gato Alves Dias,4,0.24497752290326352,0,-0.24497752290326352,0.06124438072581588,0.0
Amine Harit,3,0.24481500793000582,0,-0.24481500793000582,0.08160500264333527,0.0
Paulus Arajuuri,1,0.24348929795186286,0,-0.24348929795186286,0.24348929795186286,0.0
Tomáš Chorý,1,0.24307456399262622,0,-0.24307456399262622,0.24307456399262622,0.0
Krystian Bielik,2,0.2429294372055527,0,-0.2429294372055527,0.12146471860277636,0.0
Rúben Diogo Da Silva Neves,4,0.24244128365760195,0,-0.24244128365760195,0.06061032091440049,0.0
Victor Moses,6,0.24061225373873277,0,-0.24061225373873277,0.040102042289788795,0.0
N'Golo Kanté,5,0.23961193546385764,0,-0.23961193546385764,0.04792238709277153,0.0
Marcus Andreas Danielsson,1,0.23601050565978024,0,-0.23601050565978024,0.23601050565978024,0.0
Marco Verratti,4,0.23451949700418925,0,-0.23451949700418925,0.05862987425104731,0.0
Famara Diedhiou,3,0.23250880961756504,1,0.767491190382435,0.07750293653918834,0.3333333333333333
Gabriel Arturo Torres Tejada,1,0.2320802815325118,0,-0.2320802815325118,0.2320802815325118,0.0
Ilya Kutepov,1,0.23137026032823993,0,-0.23137026032823993,0.23137026032823993,0.0
José Diogo Dalot Teixeira,4,0.23126571195446413,0,-0.23126571195446413,0.05781642798861603,0.0
Darwin Gabriel Núñez Ribeiro,3,0.23116969555828965,0,-0.23116969555828965,0.07705656518609655,0.0
Harry Wilson,3,0.23089267321939913,0,-0.23089267321939913,0.07696422440646637,0.0
Oghenekaro Etebo,7,0.22981364337054763,0,-0.22981364337054763,0.0328305204815068,0.0
Tim Ream,1,0.2295341373602243,0,-0.2295341373602243,0.2295341373602243,0.0
Ricardo Andrade Quaresma Bernardo,5,0.22912624244272956,1,0.7708737575572704,0.04582524848854591,0.2
Aaron Mooy,4,0.22867698294333644,0,-0.22867698294333644,0.05716924573583411,0.0
Óscar Esau Duarte Gaitán,2,0.22828818658250247,0,-0.22828818658250247,0.11414409329125123,0.0
Enzo Nicolás Pérez,1,0.22815352334324182,0,-0.22815352334324182,0.22815352334324182,0.0
Rey Manaj,2,0.22484114767177543,0,-0.22484114767177543,0.11242057383588772,0.0
Timi Elšnik,3,0.22271228167328727,0,-0.22271228167328727,0.0742374272244291,0.0
Jan Vertonghen,5,0.22164384294894635,1,0.7783561570510537,0.04432876858978927,0.2
Strahinja Pavlović,2,0.21887803962246632,1,0.7811219603775337,0.10943901981123316,0.5
Alex Iwobi,4,0.2188666889011803,0,-0.2188666889011803,0.054716672225295075,0.0
Ollie Watkins,3,0.21884537999311265,1,0.7811546200068873,0.07294845999770422,0.3333333333333333
Andrew Robertson,1,0.21843485859315614,0,-0.21843485859315614,0.21843485859315614,0.0
Salif Sané,4,0.21824617947522865,0,-0.21824617947522865,0.05456154486880716,0.0
Jakub Jankto,3,0.21792678553421957,0,-0.21792678553421957,0.07264226184473986,0.0
Nicolae Claudiu Stanciu,5,0.21681918355647214,1,0.7831808164435279,0.04336383671129443,0.2
Karl Brillant Toko Ekambi,2,0.21576872690470494,0,-0.21576872690470494,0.10788436345235247,0.0
Daley Blind,5,0.21551161594788854,1,0.7844883840521115,0.043102323189577706,0.2
José Luis Gayà Peña,3,0.2146941716206899,0,-0.2146941716206899,0.0715647238735633,0.0
Daniel Alves da Silva,3,0.21294178770072583,0,-0.21294178770072583,0.07098059590024194,0.0
Žan Karničnik,3,0.2124388822752529,1,0.7875611177247471,0.07081296075841763,0.3333333333333333
Andreas Granqvist,4,0.2122903613939663,0,-0.2122903613939663,0.05307259034849157,0.0
Azzedine Ounahi,6,0.21226337790563565,0,-0.21226337790563565,0.03537722965093928,0.0
Oleksandr Zinchenko,3,0.21214907399413094,1,0.787850926005869,0.07071635799804364,0.3333333333333333
Rodrigo Moreno Machado,4,0.21184826505979326,0,-0.21184826505979326,0.052962066264948315,0.0
Jae-Sung Lee,6,0.21134748001093695,0,-0.21134748001093695,0.035224580001822825,0.0
Pierre Kunde Malong,5,0.21091488212137252,0,-0.21091488212137252,0.0421829764242745,0.0
Jamie Vardy,3,0.2102286468677663,0,-0.2102286468677663,0.07007621562258877,0.0
Shinji Kagawa,2,0.20984041095593234,0,-0.20984041095593234,0.10492020547796617,0.0
Moussa Wagué,1,0.20903973728232908,1,0.790960262717671,0.20903973728232908,1.0
Kobbie Mainoo,5,0.20792464998169338,0,-0.20792464998169338,0.04158492999633868,0.0
Valentin Mihai Mihăilă,4,0.20740549975429085,0,-0.20740549975429085,0.05185137493857271,0.0
Eduardo Camavinga,2,0.20687611285132618,0,-0.20687611285132618,0.10343805642566309,0.0
Mbark Boussoufa,2,0.2061831202090361,0,-0.2061831202090361,0.10309156010451805,0.0
Jonas Hector,2,0.20575338211464067,0,-0.20575338211464067,0.10287669105732034,0.0
Christian Fassnacht,1,0.2049354256965219,0,-0.2049354256965219,0.2049354256965219,0.0
Héctor Miguel Herrera López,5,0.2042128169078451,0,-0.2042128169078451,0.04084256338156902,0.0
Karim Onisiwo,1,0.2041312601976435,0,-0.2041312601976435,0.2041312601976435,0.0
Éder Gabriel Militão,5,0.20406662098977468,0,-0.20406662098977468,0.040813324197954935,0.0
Nayef Aguerd,1,0.20189530529481914,0,-0.20189530529481914,0.20189530529481914,0.0
Bendegúz Bolla,3,0.20048526687828996,0,-0.20048526687828996,0.06682842229276333,0.0
Hidemasa Morita,3,0.1995913338299248,0,-0.1995913338299248,0.06653044460997494,0.0
Hörður Björgvin Magnússon,2,0.1994871958156558,0,-0.1994871958156558,0.0997435979078279,0.0
Tomoaki Makino,2,0.19860022378053008,0,-0.19860022378053008,0.09930011189026504,0.0
Cenk Tosun,3,0.19835997822438717,1,0.8016400217756128,0.0661199927414624,0.3333333333333333
Daniel Colindres Solera,3,0.19809454498398826,0,-0.19809454498398826,0.06603151499466275,0.0
Jakub Świerczok,1,0.1977862329759515,0,-0.1977862329759515,0.1977862329759515,0.0
Abdülkerim Bardakcı,2,0.1973571902167814,0,-0.1973571902167814,0.0986785951083907,0.0
András Schäfer,4,0.19710044107553654,1,0.8028995589244634,0.049275110268884134,0.25
